Cust_id,Cust_type,ACCOUNT_catid_NO,cust_account_start_date,Bill_Id,Bill_Amount
10254199825,ATTI -BE,1443529921,5/15/2008,1237618322,648
8422203465,ATTI -FB,2147911410,5/29/2012,1238999795,648
10254469895,ATTI -AA,2146744947,10/28/2012,1216437850,647
10254612173,ATTI -CE,2140865808,9/11/2010,1231479254,647
10254376592,ATTI -DF,2141016869,11/16/2010,1238561756,646
10254448069,ATTI -DB,2140997960,11/23/2009,1229828515,646
9915154574,ATTI -DE,2143936814,10/22/2011,1238440057,646
10254699178,ATTI -DD,2146746565,6/11/2012,1216399894,645
9078141673,ATTI -EC,2144586403,1/30/2012,1207915036,645
10891940134,ATTI -AB,2146294869,8/9/2012,1225142149,645
9962204689,ATTI -FE,2143769034,7/13/2011,1239196151,645
10254524905,ATTI -FA,1442460450,11/15/2007,1210803441,644
10254662167,ATTI -DE,2140160811,10/5/2012,1211888374,644
10254466840,ATTI -CD,2140160811,10/31/2011,1211796290,644
10254660402,ATTI -FB,2140160811,5/2/2012,1211869382,644
10254662915,ATTI -AC,2140160811,10/7/2012,1211775885,644
10254469676,ATTI -FF,2140160811,2/25/2012,1211867734,644
10254471430,ATTI -DB,2140160811,9/15/2011,1211831754,644
10254499476,ATTI -BB,2140160811,10/10/2011,1211902974,644
10254505642,ATTI -FF,2140160811,6/9/2011,1211877454,644
10254515944,ATTI -CF,2140160811,5/3/2012,1211964979,644
10254515956,ATTI -BF,2140160811,7/25/2011,1211923203,644
10254665133,ATTI -CC,2140160811,8/24/2012,1211945232,644
10254505677,ATTI -AB,2140160811,1/15/2012,1211942671,644
10254649355,ATTI -FE,2140160811,12/2/2011,1211818597,644
10254662595,ATTI -DC,2140160811,3/10/2012,1211787196,644
10254664583,ATTI -BE,2140160811,3/21/2012,1211853320,644
10254474805,ATTI -DA,2140160811,7/9/2011,1211935656,644
10254499253,ATTI -CD,2140160811,7/22/2011,1211815241,644
10254514202,ATTI -EF,2140160811,11/19/2011,1211868348,644
10254646814,ATTI -AA,2140160811,9/18/2011,1211940021,644
10254647505,ATTI -BB,2140160811,1/11/2012,1211845721,644
10254663638,ATTI -FC,2140160811,2/6/2012,1211956903,644
10254477428,ATTI -CE,2140160811,4/24/2012,1211950444,644
10254488865,ATTI -AD,2140160811,8/4/2011,1211909511,644
10254501748,ATTI -BD,2140160811,3/20/2011,1211915389,644
10254514745,ATTI -ED,2140160811,5/10/2011,1211924751,644
10254514765,ATTI -AE,2140160811,11/8/2011,1211936988,644
10254521586,ATTI -DD,2140160811,5/5/2012,1211858229,644
10254648280,ATTI -AE,2140160811,4/13/2012,1211914090,644
10254659330,ATTI -FD,2140160811,10/15/2012,1211899129,644
10254659719,ATTI -EA,2140160811,6/30/2012,1211917911,644
10254662591,ATTI -DF,2140160811,3/27/2012,1211808284,644
10254663161,ATTI -DB,2140160811,3/19/2012,1211861130,644
10254658797,ATTI -CE,2140160811,7/21/2012,1211815180,644
10254647364,ATTI -AB,2140160811,5/13/2012,1211965313,644
10254662535,ATTI -FC,2140160811,10/19/2012,1211940408,644
10254477115,ATTI -AE,2140160811,12/4/2011,1211938580,644
10254648031,ATTI -DF,2140160811,12/29/2011,1211853369,644
10254515858,ATTI -EE,2140160811,5/19/2012,1211888838,644
10254515970,ATTI -FB,2140160811,4/18/2012,1211818477,644
10254521553,ATTI -AB,2140160811,11/24/2011,1211858744,644
10254649193,ATTI -FC,2140160811,10/31/2011,1211949642,644
10254653283,ATTI -AF,2140160811,12/1/2011,1211811583,644
10254670026,ATTI -AB,2140160811,1/16/2012,1211805783,644
9803132366,ATTI -CA,2144450368,4/5/2012,1226297086,644
10254684953,ATTI -FB,2140866314,1/9/2010,1238726778,644
9078141661,ATTI -BD,2144586403,5/11/2012,1230072172,644
10046184446,ATTI -BE,2143962376,10/9/2011,1239184257,644
10254128377,ATTI -EF,2146757351,11/11/2012,1216411710,643
10254540955,ATTI -EB,2142449434,6/1/2011,1210658830,643
9078141624,ATTI -EE,2144586403,4/30/2012,1207774321,643
8422242630,ATTI -DC,2146251923,12/9/2011,1225483805,643
10046131906,ATTI -AE,2145277582,6/2/2012,1226811975,643
9872153861,ATTI -EF,2144184192,1/8/2012,1225134749,643
10254685648,ATTI -BD,2140999474,10/25/2010,1231308051,643
10254202632,ATTI -DC,2134589643,6/28/2008,1239398709,643
10252374089,ATTI -EF,2141018947,7/1/2010,1238523475,643
10254587147,ATTI -CC,2139151907,11/21/2009,1237469759,643
10254339931,ATTI -EB,2142001238,10/10/2010,1210636304,642
10254519939,ATTI -CC,2144311948,5/24/2012,1225019431,642
10254238661,ATTI -AB,1442865506,5/4/2008,1225886897,642
9077293515,ATTI -CC,1443750325,9/19/2009,1225164011,642
10046190094,ATTI -BC,2144427272,10/19/2011,1225428977,642
9077270050,ATTI -EC,1438943171,6/7/2006,1238501276,642
8422137932,ATTI -AE,2144443983,8/13/2011,1238881281,642
9915212451,ATTI -AF,2144366943,12/14/2011,1239191429,642
10254873505,ATTI -EA,2136035598,6/29/2009,1210249994,641
9134180157,ATTI -FE,2144646984,10/2/2011,1225559807,641
10254247782,ATTI -AA,2143714599,1/10/2012,1225555663,641
9061124200,ATTI -DF,2140587142,12/25/2009,1225526759,641
10254659644,ATTI -CA,2141156816,1/6/2011,1231318760,641
9061167683,ATTI -AE,2147026702,6/22/2012,1238431926,641
10254590986,ATTI -DE,2139191177,11/19/2009,1226700093,640
9075663678,ATTI -DD,1442702210,10/4/2007,1226937750,640
10254643063,ATTI -ED,2146059702,12/15/2011,1215934821,640
10254676374,ATTI -FF,2137636473,7/29/2009,1210141714,640
10254547724,ATTI -DC,2144089220,8/17/2011,1210696773,640
10254643244,ATTI -FD,2144387209,12/26/2011,1215651135,640
9134167924,ATTI -CB,2144471027,8/1/2012,1225499648,640
9061128002,ATTI -FB,2144392856,4/14/2012,1225146496,640
8215164218,ATTI -CC,2146309646,7/1/2012,1225105423,640
9076033414,ATTI -CB,2140338614,7/23/2010,1225710723,639
10254224006,ATTI -DA,1437258628,5/15/2007,1226603371,639
9075632692,ATTI -ED,1442801663,6/20/2007,1211858735,639
10254568528,ATTI -DE,2141156871,5/15/2010,1231362449,639
10254638995,ATTI -BC,2144343847,11/25/2011,1235888405,639
10254431719,ATTI -EB,2144567613,7/17/2012,1235707117,639
9078140304,ATTI -BB,1442959241,10/20/2008,1238406896,639
10913170406,ATTI -BF,2146964205,2/5/2013,1238990686,639
10254446952,ATTI -DE,2140160811,4/25/2010,1211773588,638
10254446960,ATTI -AC,2140160811,1/4/2011,1211849431,638
10254446967,ATTI -CD,2140160811,1/2/2011,1211771171,638
10254446979,ATTI -CD,2140160811,10/22/2010,1211895148,638
10254446995,ATTI -AD,2140160811,3/17/2011,1211895647,638
10254447003,ATTI -EE,2140160811,6/6/2010,1211922681,638
10254519059,ATTI -BF,2140160811,4/7/2010,1211952343,638
10254681634,ATTI -DC,2140160811,8/22/2010,1211804042,638
10254682109,ATTI -DA,2140160811,11/25/2010,1211913444,638
10254682859,ATTI -ED,2140160811,11/3/2010,1211798169,638
10254446911,ATTI -DB,2140160811,11/1/2010,1211867556,638
10254681642,ATTI -BD,2140160811,1/29/2010,1211881934,638
10254838869,ATTI -FF,2141775336,6/29/2010,1226762583,638
10254449401,ATTI -BD,2140160811,12/15/2010,1211885865,638
10254449430,ATTI -CC,2140160811,12/2/2010,1211783484,638
10254464183,ATTI -EC,2140160811,2/13/2010,1211804067,638
10254464800,ATTI -EF,2140160811,5/17/2010,1211794370,638
10254474031,ATTI -AE,2140160811,6/14/2010,1211854942,638
10254479382,ATTI -AA,2140160811,8/9/2010,1211878927,638
10254516243,ATTI -BC,2140160811,11/17/2009,1211820328,638
10254651394,ATTI -FA,2140160811,3/29/2010,1211831747,638
10254658354,ATTI -CB,2140160811,6/1/2010,1211946698,638
10254668933,ATTI -DC,2140160811,12/29/2009,1211880663,638
10254682513,ATTI -DC,2140160811,1/20/2011,1211940780,638
10254475509,ATTI -BD,2140160811,10/21/2009,1211908865,638
10254518666,ATTI -CF,2140160811,6/2/2010,1211797330,638
10254333037,ATTI -AD,2140160811,1/9/2011,1211907373,638
10254446975,ATTI -FF,2140160811,11/27/2010,1211850972,638
10254448902,ATTI -FB,2140160811,7/7/2010,1211844578,638
10254448962,ATTI -EE,2140160811,9/20/2010,1211883850,638
10254450409,ATTI -AC,2140160811,5/30/2011,1211949088,638
10254472903,ATTI -EA,2140160811,11/10/2009,1211782107,638
10254671762,ATTI -BD,2140160811,3/5/2010,1211817846,638
10254675238,ATTI -DF,2140160811,4/17/2010,1211869121,638
10254424029,ATTI -DC,2140160811,5/28/2010,1211894125,638
10254424050,ATTI -EB,2140160811,11/27/2010,1211786160,638
10254424051,ATTI -AB,2140160811,2/7/2011,1211878940,638
10254424186,ATTI -EC,2140160811,8/8/2010,1211831156,638
10254424324,ATTI -FA,2140160811,3/8/2010,1211830522,638
10254424452,ATTI -EC,2140160811,12/17/2010,1211933305,638
10254448854,ATTI -FC,2140160811,10/4/2010,1211845462,638
10254448940,ATTI -CA,2140160811,5/20/2010,1211787874,638
10254448986,ATTI -BC,2140160811,7/31/2010,1211830068,638
10254448991,ATTI -FB,2140160811,3/25/2011,1211798453,638
10254449411,ATTI -BC,2140160811,2/15/2011,1211937758,638
10254449423,ATTI -DF,2140160811,11/2/2010,1211942269,638
10254449459,ATTI -EF,2140160811,2/11/2011,1211886180,638
10254449548,ATTI -EF,2140160811,11/15/2010,1211769968,638
10254449603,ATTI -BE,2140160811,5/3/2010,1211811582,638
10254450229,ATTI -BA,2140160811,6/6/2011,1211769347,638
10254450239,ATTI -DE,2140160811,8/25/2010,1211837382,638
10254450280,ATTI -DB,2140160811,4/4/2011,1211824893,638
10254450357,ATTI -FC,2140160811,3/12/2011,1211801778,638
10254450392,ATTI -EE,2140160811,8/24/2010,1211931727,638
10254450414,ATTI -CF,2140160811,11/24/2010,1211847243,638
10254464010,ATTI -FF,2140160811,7/31/2010,1211838417,638
10254465632,ATTI -AF,2140160811,2/2/2010,1211891100,638
10254466511,ATTI -FF,2140160811,11/10/2009,1211769172,638
10254467107,ATTI -DA,2140160811,11/28/2009,1211963456,638
10254472744,ATTI -CC,2140160811,12/13/2009,1211788170,638
10254472969,ATTI -FF,2140160811,9/21/2009,1211909515,638
10254472983,ATTI -CF,2140160811,2/24/2010,1211949224,638
10254473437,ATTI -CC,2140160811,9/23/2009,1211841316,638
10254474028,ATTI -BC,2140160811,8/28/2010,1211848622,638
10254474408,ATTI -EF,2140160811,8/2/2010,1211795738,638
10254475514,ATTI -DE,2140160811,8/16/2010,1211827043,638
10254476053,ATTI -AB,2140160811,9/20/2010,1211846632,638
10254479003,ATTI -DD,2140160811,12/11/2010,1211947477,638
10254479088,ATTI -FF,2140160811,9/16/2010,1211933518,638
10254479090,ATTI -DF,2140160811,1/30/2011,1211863262,638
10254479099,ATTI -CF,2140160811,9/29/2010,1211828612,638
10254480160,ATTI -ED,2140160811,2/15/2010,1211862881,638
10254480241,ATTI -EE,2140160811,7/26/2010,1211824202,638
10254480249,ATTI -CB,2140160811,10/24/2010,1211790885,638
10254480624,ATTI -EF,2140160811,6/5/2010,1211851616,638
10254481686,ATTI -EA,2140160811,4/6/2010,1211941437,638
10254481872,ATTI -CB,2140160811,12/13/2009,1211818231,638
10254481876,ATTI -CF,2140160811,10/26/2010,1211807753,638
10254482645,ATTI -DC,2140160811,5/23/2010,1211822419,638
10254516205,ATTI -DB,2140160811,8/20/2010,1211941150,638
10254516395,ATTI -CE,2140160811,6/10/2010,1211818935,638
10254517613,ATTI -AB,2140160811,11/19/2009,1211942662,638
10254518196,ATTI -FD,2140160811,8/16/2010,1211885879,638
10254518433,ATTI -DC,2140160811,9/1/2010,1211808187,638
10254519006,ATTI -BB,2140160811,12/18/2009,1211871005,638
10254519222,ATTI -CC,2140160811,11/23/2010,1211813616,638
10254519328,ATTI -DA,2140160811,7/26/2010,1211887427,638
10254646974,ATTI -FC,2140160811,2/5/2010,1211962070,638
10254659429,ATTI -FD,2140160811,7/14/2010,1211822840,638
10254660859,ATTI -FE,2140160811,4/12/2010,1211967521,638
10254661585,ATTI -FB,2140160811,8/27/2010,1211870382,638
10254670876,ATTI -EF,2140160811,6/12/2010,1211961696,638
10254671985,ATTI -AF,2140160811,2/17/2010,1211800631,638
10254681756,ATTI -AF,2140160811,1/28/2010,1211839377,638
10254717490,ATTI -FC,2140160811,2/7/2010,1211787363,638
10254719298,ATTI -CE,2140160811,4/22/2010,1211870803,638
10254424031,ATTI -AD,2140160811,6/25/2010,1211961972,638
10254447011,ATTI -BA,2140160811,1/30/2011,1211953995,638
10254473122,ATTI -FA,2140160811,12/18/2009,1211927280,638
10254519665,ATTI -AA,2140160811,5/7/2010,1211922624,638
10254466317,ATTI -CF,2140160811,10/23/2010,1211836531,638
10254450307,ATTI -CF,2140160811,6/10/2010,1211795952,638
10254450321,ATTI -FA,2140160811,8/4/2010,1211963577,638
10254479095,ATTI -CE,2140160811,2/15/2010,1211823303,638
10254449511,ATTI -AD,2140160811,1/9/2011,1211946916,638
10254464831,ATTI -DB,2140160811,9/25/2010,1211779595,638
10254465477,ATTI -DA,2140160811,2/16/2010,1211915100,638
10254479093,ATTI -FB,2140160811,2/20/2011,1211935854,638
10254479309,ATTI -AD,2140160811,8/2/2010,1211837662,638
10254480147,ATTI -FA,2140160811,7/18/2010,1211952725,638
10254480150,ATTI -DB,2140160811,7/16/2010,1211916958,638
10254663743,ATTI -DC,2140160811,10/5/2010,1211814802,638
10254679554,ATTI -CA,2140160811,6/2/2010,1211855303,638
10254683163,ATTI -EE,2141172483,7/5/2010,1231362838,638
10254448044,ATTI -FD,2140997894,9/29/2010,1229952387,638
10046141008,ATTI -BE,2147055732,2/15/2012,1240034043,638
10046132591,ATTI -AF,2146063575,5/22/2012,1239181130,638
9962132664,ATTI -FB,2144888204,10/21/2011,1238416820,638
10254403911,ATTI -CB,2141248120,9/25/2010,1210589821,637
9078082185,ATTI -BB,1442721670,2/5/2008,1227068089,637
9078082185,ATTI -DF,1442721670,2/24/2008,1226902725,637
10254447921,ATTI -BE,2141000320,8/5/2010,1229867251,637
10046140617,ATTI -BA,2147027645,5/2/2012,1239884384,637
10254840431,ATTI -EE,2145650280,6/18/2012,1214566787,636
10253073650,ATTI -DE,2139073381,3/1/2010,1225248751,636
10254449096,ATTI -EB,2144424905,7/28/2012,1215692093,636
10254646402,ATTI -BA,2146892152,10/31/2012,1227570841,636
9078141621,ATTI -AE,2144586403,1/9/2012,1207787811,636
10254646228,ATTI -EA,2146892152,3/28/2012,1227520300,636
8806178976,ATTI -AE,2144874105,8/6/2012,1225652110,636
10047167942,ATTI -DC,2144374686,8/29/2011,1225236659,636
10254471913,ATTI -CE,2140715336,1/30/2010,1229984927,636
9134222465,ATTI -BE,2144509424,9/28/2011,1239212948,636
9076601594,ATTI -FF,2135985239,11/1/2008,1231729616,635
9076957465,ATTI -EA,2134843680,10/24/2008,1210126935,634
10254659703,ATTI -FF,2146421981,1/18/2012,1216445187,634
10254451544,ATTI -EA,2141850114,12/5/2010,1211921140,634
8215129223,ATTI -BB,2146630116,11/12/2012,1225780402,634
10254190383,ATTI -CD,2139154207,4/4/2010,1231785243,634
10254568320,ATTI -AF,2141160771,3/7/2010,1231284745,634
10254595487,ATTI -CF,2140399717,4/19/2010,1238754775,634
10254546253,ATTI -DE,2142477427,12/23/2010,1210448939,633
10254527344,ATTI -ED,2141419127,9/30/2010,1211810197,633
10047125782,ATTI -DC,2144470791,8/29/2011,1225459807,633
8806223430,ATTI -FE,2146251920,2/27/2012,1225555240,633
9803224556,ATTI -AA,2144911676,4/1/2012,1225668225,633
10254545860,ATTI -EF,2142474362,7/23/2010,1210311657,632
10046174224,ATTI -AC,2144413394,2/12/2012,1225559130,632
10254257367,ATTI -EA,2138871099,10/2/2009,1231794847,632
10254847169,ATTI -BD,2136268716,7/19/2009,1231762669,632
10254248435,ATTI -AC,2138123835,6/7/2009,1231627577,632
10252169143,ATTI -CE,2147108485,12/9/2012,1239362686,632
10254434594,ATTI -FB,2147624616,12/13/2012,1236144988,632
10254328765,ATTI -FB,2142465768,6/8/2011,1231585745,632
10254127635,ATTI -BB,2141305685,3/15/2010,1231404416,632
10046157142,ATTI -FA,2146972124,12/16/2012,1238862076,632
10254532700,ATTI -DC,2141180875,10/10/2010,1210154619,631
10254525304,ATTI -FF,2141697372,10/26/2010,1210660581,631
10254529628,ATTI -DE,2141488035,3/9/2011,1211824447,631
10254490379,ATTI -CE,2143588631,12/3/2011,1210070997,631
9077764688,ATTI -FC,1437399741,5/19/2005,1239366706,631
10254838878,ATTI -BC,2141775336,3/4/2011,1240061668,631
10046207897,ATTI -AD,2144577976,10/1/2011,1238830401,631
10047133355,ATTI -AB,2139779313,12/7/2009,1238317164,631
10254202632,ATTI -CC,2134589643,11/3/2008,1225048506,630
10046156498,ATTI -DC,2146980078,8/23/2012,1239131622,630
10254685648,ATTI -FD,2140999474,4/21/2010,1210616915,629
10254666575,ATTI -FA,2143697913,5/24/2011,1215825956,629
9078141666,ATTI -FA,2144586403,8/11/2012,1207817501,629
10047244219,ATTI -ED,2144735289,3/29/2012,1225517679,629
9078256325,ATTI -AC,2140344945,4/7/2010,1239494501,629
9075626924,ATTI -BA,2138535331,9/18/2009,1239577147,629
10254460033,ATTI -EE,2144706225,12/23/2011,1237656523,628
10254646451,ATTI -BD,2144426324,1/6/2012,1235694395,628
10254664650,ATTI -DA,2145574983,10/23/2012,1235688408,628
10254435072,ATTI -DE,2147624645,7/28/2012,1236297811,628
10254128798,ATTI -DA,2139805725,12/20/2009,1231400554,628
10254463871,ATTI -DA,2140356342,11/15/2009,1239479715,628
10254465496,ATTI -CC,2141073346,5/29/2010,1238664078,628
10254700052,ATTI -FC,2146983086,2/6/2013,1235921154,628
10254442144,ATTI -BC,2146311481,6/6/2012,1235728049,628
9076818830,ATTI -FA,2146173117,6/24/2012,1223835400,627
10254538028,ATTI -DA,2141877456,11/25/2010,1210729432,627
10254128798,ATTI -DD,2139805725,8/1/2009,1210345790,627
10254360278,ATTI -EF,2141109887,1/30/2010,1210540040,627
8422126790,ATTI -CC,2146386443,3/24/2012,1225193250,627
10254552245,ATTI -FD,2135316712,1/13/2009,1231615586,627
10254328568,ATTI -CB,2141365530,3/28/2011,1231520784,627
10254196412,ATTI -AA,2141056461,10/16/2010,1239719404,627
10046212427,ATTI -CA,2146842183,12/1/2012,1239955745,627
8215760623,ATTI -EF,2144914280,11/21/2011,1238812084,627
8215781688,ATTI -AE,2143499911,6/11/2011,1271946139,626
10254127760,ATTI -DB,1442607633,7/10/2007,1210714677,626
10254138032,ATTI -CB,1442214862,3/25/2008,1210823612,626
10252276189,ATTI -DA,2141407518,10/27/2010,1210724926,626
10254551363,ATTI -CF,2142640043,5/21/2011,1210529863,626
10254665653,ATTI -CE,2143509679,2/23/2012,1210583112,626
10254666127,ATTI -FA,2143580808,12/18/2011,1210787510,626
10254505301,ATTI -AC,2143690488,3/10/2011,1210466413,626
10254624026,ATTI -DF,2143924371,3/15/2012,1215573381,626
10254429698,ATTI -DA,2143974322,11/16/2011,1215593614,626
10254634749,ATTI -BB,2144298568,11/5/2011,1215723482,626
10254522083,ATTI -ED,2144372634,12/15/2011,1215860610,626
10254461625,ATTI -EA,2144561043,6/13/2012,1215673243,626
10254445383,ATTI -AB,2144598193,10/25/2011,1215599391,626
10254457184,ATTI -FD,2144721424,12/9/2011,1215813142,626
10254460607,ATTI -FE,2146168346,6/17/2012,1215741271,626
10254832375,ATTI -CC,2135935172,8/3/2008,1210267291,626
2413124493,ATTI -BB,2139366904,9/11/2009,1225853877,626
10254551379,ATTI -FE,2142640202,4/13/2011,1210436012,626
10254642961,ATTI -CB,2142673695,1/21/2011,1210234094,626
10254666176,ATTI -DC,2143619699,12/25/2011,1210583099,626
10254506736,ATTI -EC,2143868892,3/6/2012,1215687059,626
10254560718,ATTI -ED,2144319953,6/25/2012,1210155425,626
10254465420,ATTI -CD,2144447081,9/17/2011,1215714749,626
10254455397,ATTI -AD,2144667786,12/18/2011,1215748755,626
10254131308,ATTI -FB,1442807185,11/10/2007,1211831924,626
10254199849,ATTI -FD,1443539149,11/12/2008,1210094905,626
10254388925,ATTI -FE,2141036621,11/23/2010,1210704486,626
10254637732,ATTI -BD,2142789134,2/19/2011,1210204904,626
10254558478,ATTI -AE,2142984939,3/6/2011,1210368894,626
10254643136,ATTI -EA,2144113785,6/8/2012,1210626357,626
10254501879,ATTI -CE,2144514507,10/25/2011,1215663711,626
10254455398,ATTI -FB,2144667811,1/3/2012,1215634922,626
10254652106,ATTI -AC,2144695094,9/5/2012,1215779597,626
10254436953,ATTI -DE,2144788370,2/16/2012,1215614590,626
10254647806,ATTI -AF,2145046959,1/29/2012,1215759067,626
10254432064,ATTI -EA,2145023063,7/10/2012,1215805791,626
10254184467,ATTI -FC,1443070432,6/6/2008,1210103015,626
10254551934,ATTI -EB,2142685532,11/8/2010,1210471625,626
10254467710,ATTI -ED,2144352626,4/19/2012,1215600039,626
10254134916,ATTI -CD,2144453059,9/5/2012,1215733324,626
10254629524,ATTI -CA,2144670099,1/15/2012,1215728241,626
10254432459,ATTI -EC,2144800747,10/10/2012,1215581010,626
10254484876,ATTI -FE,2146297329,5/21/2012,1215795595,626
10254593236,ATTI -EB,2140370229,9/28/2009,1210481676,626
10254612401,ATTI -CD,2140866201,2/10/2010,1210511763,626
10254414022,ATTI -AF,2141048600,12/2/2009,1210573300,626
10254332736,ATTI -EA,2141387246,12/26/2010,1210155917,626
10254441612,ATTI -BE,2142378539,11/13/2010,1210689682,626
10254555260,ATTI -AE,2142791524,11/10/2011,1210745766,626
10254344627,ATTI -FC,2142900291,4/22/2011,1210501912,626
10254647412,ATTI -ED,2143612727,9/20/2011,1210553694,626
10254666492,ATTI -AE,2143679712,11/15/2011,1210405235,626
10254474936,ATTI -CA,2144050934,8/22/2011,1215669607,626
10254627397,ATTI -EA,2144104459,2/8/2012,1215672305,626
10254466685,ATTI -FB,2144795056,10/18/2012,1215808963,626
10254447393,ATTI -FB,2141171861,8/21/2010,1225358262,626
10254634183,ATTI -FD,2141428046,4/26/2010,1211945496,626
10254450163,ATTI -DB,2141665528,10/5/2010,1227088208,626
10254436496,ATTI -EB,2141667354,12/23/2010,1210213013,626
10254450776,ATTI -DD,2141754528,6/1/2011,1211867233,626
10254550810,ATTI -BD,2142612242,1/17/2011,1210777149,626
10254555895,ATTI -ED,2142831222,2/26/2011,1210452244,626
10254666178,ATTI -FB,2143619708,10/8/2011,1210533300,626
10254666732,ATTI -FC,2143764238,11/21/2011,1215652840,626
10254498749,ATTI -BD,2144093730,3/24/2012,1225129168,626
9078256327,ATTI -FF,2140344945,12/19/2009,1239580842,626
10254666178,ATTI -BD,2143619708,12/17/2011,1231793085,626
10254344627,ATTI -DE,2142900291,6/1/2011,1231789776,626
10254555260,ATTI -BA,2142791524,12/1/2011,1231797985,626
10254642961,ATTI -CE,2142673695,8/27/2011,1231685869,626
10254674888,ATTI -AF,2146910538,12/3/2012,1235977686,626
10254460607,ATTI -CC,2146168346,3/8/2012,1235743166,626
10254647806,ATTI -FB,2145046959,4/1/2012,1235752776,626
10254456031,ATTI -CB,2144671354,3/21/2012,1235940882,626
10254461625,ATTI -AD,2144561043,9/25/2011,1235784445,626
10254434004,ATTI -AE,2143953274,6/2/2011,1235807350,626
10254647412,ATTI -AC,2143612727,12/11/2011,1231339697,626
10254557340,ATTI -FE,2142963733,1/1/2012,1231377246,626
10254637732,ATTI -DB,2142789134,9/22/2011,1231699131,626
10254455398,ATTI -EA,2144667811,7/16/2012,1235862248,626
10254522083,ATTI -EE,2144372634,8/1/2012,1235903746,626
10254624026,ATTI -FB,2143924371,2/2/2012,1235704159,626
10254487393,ATTI -EC,2144343267,7/10/2011,1235683884,626
10254506736,ATTI -BC,2143868892,7/15/2011,1235775233,626
10254505301,ATTI -BE,2143690488,4/21/2011,1231818103,626
10254432459,ATTI -BF,2144800747,6/1/2012,1235791102,626
10254652106,ATTI -AE,2144695094,10/31/2012,1235771865,626
10254517422,ATTI -AD,2144223031,9/27/2011,1235806181,626
10254462628,ATTI -FB,2146744426,3/18/2012,1235890474,626
10254501879,ATTI -ED,2144514507,1/9/2012,1235674806,626
10252633496,ATTI -EF,2144428308,12/23/2011,1235802556,626
10254634749,ATTI -ED,2144298568,10/23/2011,1235890716,626
10254666127,ATTI -AA,2143580808,4/23/2011,1231607419,626
10254551363,ATTI -CE,2142640043,9/6/2011,1231645052,626
10254436953,ATTI -FC,2144788370,1/21/2012,1235826704,626
10254643136,ATTI -BE,2144113785,5/27/2011,1231367676,626
10254539131,ATTI -AD,2142983441,6/13/2011,1231720303,626
10254639359,ATTI -EE,2142652992,4/5/2011,1231820297,626
10254699428,ATTI -DE,2146801580,1/1/2013,1236032313,626
10254555632,ATTI -FD,2146286581,3/3/2012,1231918801,626
10254701064,ATTI -DD,2147316781,5/22/2012,1236336492,626
10254465420,ATTI -CA,2144447081,8/13/2011,1235842105,626
10254474936,ATTI -CF,2144050934,9/17/2011,1235683844,626
10254666176,ATTI -DC,2143619699,5/4/2011,1231762134,626
10254665653,ATTI -AB,2143509679,1/6/2012,1231350790,626
10254558478,ATTI -CF,2142984939,11/11/2011,1231859122,626
10254550810,ATTI -CE,2142612242,4/13/2011,1231297334,626
10254455397,ATTI -EC,2144667786,1/20/2012,1235814385,626
10254441612,ATTI -AA,2142378539,3/8/2011,1231636844,626
10254450776,ATTI -BA,2141754528,8/14/2010,1231277750,626
10254436496,ATTI -FB,2141667354,5/23/2010,1231636940,626
10254431339,ATTI -CB,2146893750,2/23/2012,1235827577,626
10254666492,ATTI -FA,2143679712,3/20/2012,1231813145,626
10254555895,ATTI -DE,2142831222,5/10/2011,1231597748,626
10254837131,ATTI -AD,2147731506,4/28/2012,1236218733,626
10254701088,ATTI -CC,2147330080,7/11/2012,1236323364,626
10254612401,ATTI -DE,2140866201,3/23/2010,1231484398,626
10254593236,ATTI -DA,2140370229,12/29/2009,1231391254,626
10254484876,ATTI -DD,2146297329,4/22/2012,1236009584,626
10254629524,ATTI -DD,2144670099,10/12/2012,1235689243,626
10254551379,ATTI -ED,2142640202,1/20/2011,1231349522,626
9076457090,ATTI -AC,1437510897,10/16/2005,1239280114,626
10254634183,ATTI -EE,2141428046,4/14/2011,1231759213,626
10254134916,ATTI -AF,2144453059,8/21/2012,1235943104,626
10254388925,ATTI -EF,2141036621,8/12/2010,1231744444,626
10254450163,ATTI -DF,2141665528,10/3/2010,1239151269,626
10254447393,ATTI -EB,2141171861,3/21/2010,1238554642,626
10254553235,ATTI -CF,2142717332,3/31/2011,1231270974,626
10254332736,ATTI -CF,2141387246,8/24/2010,1231496310,626
10252276189,ATTI -FE,2141407518,10/4/2010,1231575008,626
10254414022,ATTI -AA,2141048600,12/19/2009,1231699624,626
10254588125,ATTI -AB,2142555324,2/4/2011,1231550546,626
10254326981,ATTI -EA,2141171861,9/5/2010,1238546530,626
10254498749,ATTI -CD,2144093730,5/24/2012,1239297516,626
10254547789,ATTI -EE,2142510748,10/8/2010,1231640325,626
10254357977,ATTI -CC,2142701384,12/4/2010,1231897715,626
10254138032,ATTI -AC,1442214862,10/15/2007,1231712369,626
10254832375,ATTI -DA,2135935172,1/16/2009,1231658236,626
10254184467,ATTI -AA,1443070432,9/17/2008,1231639302,626
10254131308,ATTI -BA,1442807185,7/7/2007,1231608013,626
10254127760,ATTI -EA,1442607633,9/7/2007,1231576600,626
10254199849,ATTI -DF,1443539149,11/29/2008,1231743347,626
10254560718,ATTI -FF,2144319953,11/1/2011,1231752089,626
